file_date,name,cusip,mval,shares
2013-06-30,AMERICAN EXPRESS CO,025816109,145942,1952142
2013-06-30,AMERICAN EXPRESS CO,025816109,1287771,17225400
2013-06-30,AMERICAN EXPRESS CO,025816109,62786,839832
2013-06-30,AMERICAN EXPRESS CO,025816109,145266,1943100
2013-06-30,AMERICAN EXPRESS CO,025816109,597679,7994634
2013-06-30,AMERICAN EXPRESS CO,025816109,8990330,120255879
2013-06-30,AMERICAN EXPRESS CO,025816109,104643,1399713
2013-06-30,BANK OF NEW YORK MELLON CORP,064058100,225558,8041300
2013-06-30,BANK OF NEW YORK MELLON CORP,064058100,50319,1793915
2013-06-30,BANK OF NEW YORK MELLON CORP,064058100,241544,8611200
2013-06-30,BANK OF NEW YORK MELLON CORP,064058100,15181,541214
2013-06-30,BANK OF NEW YORK MELLON CORP,064058100,158662,5656400
2013-06-30,CHICAGO BRIDGE & IRON CO N V,167250109,287406,4817400
2013-06-30,CHICAGO BRIDGE & IRON CO N V,167250109,282392,4733355
2013-06-30,COCA COLA CO,191216100,32088,800000
2013-06-30,COCA COLA CO,191216100,3220159,80283200
2013-06-30,COCA COLA CO,191216100,73161,1824000
2013-06-30,COCA COLA CO,191216100,578033,14411200
2013-06-30,COCA COLA CO,191216100,733147,18278400
2013-06-30,COCA COLA CO,191216100,11226436,279891200
2013-06-30,COCA COLA CO,191216100,142471,3552000
2013-06-30,COCA COLA CO,191216100,38506,960000
2013-06-30,CONOCOPHILLIPS,20825C104,61406,1014974
2013-06-30,CONOCOPHILLIPS,20825C104,120958,1999300
2013-06-30,CONOCOPHILLIPS,20825C104,1277133,21109637
2013-06-30,COSTCO WHSL CORP NEW,22160K105,479140,4333363
2013-06-30,DAVITA HEALTHCARE PARTNERS I,23918K108,1084048,8973906
2013-06-30,DAVITA HEALTHCARE PARTNERS I,23918K108,724800,6000000
2013-06-30,DEERE & CO,244199105,135387,1666300
2013-06-30,DEERE & CO,244199105,187888,2312467
2013-06-30,DISH NETWORK CORP,25470M109,23272,547312
2013-06-30,DIRECTV,25490A309,879960,14275800
2013-06-30,DIRECTV,25490A309,1417695,22999600
2013-06-30,GENERAL ELECTRIC CO,369604103,13657,588900
2013-06-30,GENERAL MTRS CO,37045V100,609406,18295000
2013-06-30,GENERAL MTRS CO,37045V100,722994,21705000
2013-06-30,GLAXOSMITHKLINE PLC,37733W105,73757,1476021
2013-06-30,INTERNATIONAL BUSINESS MACHS,459200101,16145,84480
2013-06-30,INTERNATIONAL BUSINESS MACHS,459200101,114205,597588
2013-06-30,INTERNATIONAL BUSINESS MACHS,459200101,90739,474800
2013-06-30,INTERNATIONAL BUSINESS MACHS,459200101,12797703,66965116
2013-06-30,JOHNSON & JOHNSON,478160104,28085,327100
2013-06-30,KRAFT FOODS GROUP INC,50076Q106,10764,192666
2013-06-30,LEE ENTERPRISES INC,523768109,181,88863
2013-06-30,LIBERTY MEDIA CORP DELAWARE,531229102,332408,2622340
2013-06-30,LIBERTY MEDIA CORP DELAWARE,531229102,380280,3000000
2013-06-30,M & T BK CORP,55261F104,61016,546000
2013-06-30,M & T BK CORP,55261F104,18416,164795
2013-06-30,M & T BK CORP,55261F104,522012,4671245
2013-06-30,MASTERCARD INC,57636Q104,232673,405000
2013-06-30,MEDIA GEN INC,584404107,51248,4646220
2013-06-30,MONDELEZ INTL INC,609207105,16490,578000
2013-06-30,MOODYS CORP,615369105,744950,12226328
2013-06-30,MOODYS CORP,615369105,773558,12695850
2013-06-30,NATIONAL OILWELL VARCO INC,637071101,290517,4216500
2013-06-30,NATIONAL OILWELL VARCO INC,637071101,321315,4663500
2013-06-30,PHILLIPS 66,718546104,382668,6495800
2013-06-30,PHILLIPS 66,718546104,536885,9113650
2013-06-30,PHILLIPS 66,718546104,58889,999650
2013-06-30,PHILLIPS 66,718546104,621784,10554818
2013-06-30,PRECISION CASTPARTS CORP,740189105,267762,1184735
2013-06-30,PRECISION CASTPARTS CORP,740189105,179136,792601
2013-06-30,PROCTER & GAMBLE CO,742718109,24283,315400
2013-06-30,PROCTER & GAMBLE CO,742718109,1561357,20280000
2013-06-30,PROCTER & GAMBLE CO,742718109,120104,1560000
2013-06-30,PROCTER & GAMBLE CO,742718109,480418,6240000
2013-06-30,PROCTER & GAMBLE CO,742718109,480418,6240000
2013-06-30,PROCTER & GAMBLE CO,742718109,1337907,17377678
2013-06-30,PROCTER & GAMBLE CO,742718109,60052,780000
2013-06-30,SANOFI,80105N105,25163,488500
2013-06-30,SANOFI,80105N105,26257,509742
2013-06-30,SANOFI,80105N105,8721,169300
2013-06-30,SANOFI,80105N105,149180,2896133
2013-06-30,STARZ,85571Q102,57954,2622340
2013-06-30,STARZ,85571Q102,66300,3000000
2013-06-30,SUNCOR ENERGY INC NEW,867224107,524021,17769457
2013-06-30,TORCHMARK CORP,891027104,7577,116326
2013-06-30,TORCHMARK CORP,891027104,43943,674592
2013-06-30,TORCHMARK CORP,891027104,62505,959550
2013-06-30,TORCHMARK CORP,891027104,161896,2485350
2013-06-30,US BANCORP DEL,902973304,21338,590275
2013-06-30,US BANCORP DEL,902973304,110981,3070000
2013-06-30,US BANCORP DEL,902973304,842559,23307300
2013-06-30,US BANCORP DEL,902973304,458357,12679300
2013-06-30,US BANCORP DEL,902973304,121630,3364600
2013-06-30,US BANCORP DEL,902973304,110258,3050000
2013-06-30,US BANCORP DEL,902973304,1101520,30470826
2013-06-30,US BANCORP DEL,902973304,63082,1745000
2013-06-30,U S G CORP,903293405,393514,17072192
2013-06-30,UNITED PARCEL SERVICE INC,911312106,5137,59400
2013-06-30,VERISIGN INC,92343E102,201953,4522000
2013-06-30,VERISIGN INC,92343E102,284726,6375420
2013-06-30,VERISK ANALYTICS INC,92345Y106,93337,1563434
2013-06-30,VIACOM INC NEW,92553P201,268991,3954000
2013-06-30,VIACOM INC NEW,92553P201,248527,3653200
2013-06-30,VISA INC,92826C839,284260,1555459
2013-06-30,WABCO HLDGS INC,92927K102,181768,2433632
2013-06-30,WABCO HLDGS INC,92927K102,122693,1642693
2013-06-30,WAL MART STORES INC,931142103,21602,290000
2013-06-30,WAL MART STORES INC,931142103,12663,170000
2013-06-30,WAL MART STORES INC,931142103,2197,29500
2013-06-30,WAL MART STORES INC,931142103,312858,4200000
2013-06-30,WAL MART STORES INC,931142103,114256,1533840
2013-06-30,WAL MART STORES INC,931142103,19069,256000
2013-06-30,WAL MART STORES INC,931142103,70468,946000
2013-06-30,WAL MART STORES INC,931142103,133263,1789000
2013-06-30,WAL MART STORES INC,931142103,63242,849000
2013-06-30,WAL MART STORES INC,931142103,2880744,38672895
2013-06-30,WAL MART STORES INC,931142103,38064,511000
2013-06-30,WASHINGTON POST CO,939640108,71748,148311
2013-06-30,WASHINGTON POST CO,939640108,313563,648165
2013-06-30,WASHINGTON POST CO,939640108,432637,894304
2013-06-30,WASHINGTON POST CO,939640108,17892,36985
2013-06-30,WELLS FARGO & CO NEW,949746101,276487,6699470
2013-06-30,WELLS FARGO & CO NEW,949746101,660320,16000000
2013-06-30,WELLS FARGO & CO NEW,949746101,218875,5303500
2013-06-30,WELLS FARGO & CO NEW,949746101,281167,6812857
2013-06-30,WELLS FARGO & CO NEW,949746101,3089217,74853819
2013-06-30,WELLS FARGO & CO NEW,949746101,33841,820000
2013-06-30,WELLS FARGO & CO NEW,949746101,70159,1700000
2013-06-30,WELLS FARGO & CO NEW,949746101,1488576,36069200
2013-06-30,WELLS FARGO & CO NEW,949746101,423719,10267000
2013-06-30,WELLS FARGO & CO NEW,949746101,2311874,56018270
2013-06-30,WELLS FARGO & CO NEW,949746101,9995173,242189787
2013-06-30,WELLS FARGO & CO NEW,949746101,115061,2788000
2013-06-30,WELLS FARGO & CO NEW,949746101,66433,1609720
2013-06-30,WELLS FARGO & CO NEW,949746101,82540,2000000
2013-09-30,AMERICAN EXPRESS CO,025816109,147426,1952142
2013-09-30,AMERICAN EXPRESS CO,025816109,1300862,17225400
2013-09-30,AMERICAN EXPRESS CO,025816109,63424,839832
2013-09-30,AMERICAN EXPRESS CO,025816109,146743,1943100
2013-09-30,AMERICAN EXPRESS CO,025816109,603755,7994634
2013-09-30,AMERICAN EXPRESS CO,025816109,9081724,120255879
2013-09-30,AMERICAN EXPRESS CO,025816109,105706,1399713
2013-09-30,BANK OF NEW YORK MELLON CORP,064058100,242767,8041300
2013-09-30,BANK OF NEW YORK MELLON CORP,064058100,54158,1793915
2013-09-30,BANK OF NEW YORK MELLON CORP,064058100,259972,8611200
2013-09-30,BANK OF NEW YORK MELLON CORP,064058100,16605,550021
2013-09-30,BANK OF NEW YORK MELLON CORP,064058100,170767,5656400
2013-09-30,CHICAGO BRIDGE & IRON CO N V,167250109,326475,4817400
2013-09-30,CHICAGO BRIDGE & IRON CO N V,167250109,320779,4733355
2013-09-30,COCA COLA CO,191216100,30304,800000
2013-09-30,COCA COLA CO,191216100,3041128,80283200
2013-09-30,COCA COLA CO,191216100,69093,1824000
2013-09-30,COCA COLA CO,191216100,545896,14411200
2013-09-30,COCA COLA CO,191216100,692386,18278400
2013-09-30,COCA COLA CO,191216100,10602279,279891200
2013-09-30,COCA COLA CO,191216100,134550,3552000
2013-09-30,COCA COLA CO,191216100,36365,960000
2013-09-30,CONOCOPHILLIPS,20825C104,34655,498558
2013-09-30,CONOCOPHILLIPS,20825C104,138971,1999300
2013-09-30,CONOCOPHILLIPS,20825C104,766793,11031412
2013-09-30,COSTCO WHSL CORP NEW,22160K105,499073,4333363
2013-09-30,DAVITA HEALTHCARE PARTNERS I,23918K108,1021231,17947812
2013-09-30,DAVITA HEALTHCARE PARTNERS I,23918K108,768094,13499018
2013-09-30,DEERE & CO,244199105,135620,1666300
2013-09-30,DEERE & CO,244199105,188212,2312467
2013-09-30,DISH NETWORK CORP,25470M109,24635,547312
2013-09-30,DIRECTV,25490A309,853407,14275800
2013-09-30,DIRECTV,25490A309,1329441,22238900
2013-09-30,EXXON MOBIL CORP,30231G102,912661,10607400
2013-09-30,EXXON MOBIL CORP,30231G102,237531,2760700
2013-09-30,EXXON MOBIL CORP,30231G102,2299098,26721271
2013-09-30,GENERAL ELECTRIC CO,369604103,14069,588900
2013-09-30,GENERAL MTRS CO,37045V100,658071,18295000
2013-09-30,GENERAL MTRS CO,37045V100,780729,21705000
2013-09-30,GLAXOSMITHKLINE PLC,37733W105,17350,345819
2013-09-30,INTERNATIONAL BUSINESS MACHS,459200101,15644,84480
2013-09-30,INTERNATIONAL BUSINESS MACHS,459200101,110661,597588
2013-09-30,INTERNATIONAL BUSINESS MACHS,459200101,87923,474800
2013-09-30,INTERNATIONAL BUSINESS MACHS,459200101,12400600,66965116
2013-09-30,JOHNSON & JOHNSON,478160104,28356,327100
2013-09-30,KRAFT FOODS GROUP INC,50076Q106,10111,192666
2013-09-30,LEE ENTERPRISES INC,523768109,235,88863
2013-09-30,LIBERTY MEDIA CORP DELAWARE,531229102,385877,2622340
2013-09-30,LIBERTY MEDIA CORP DELAWARE,531229102,441450,3000000
2013-09-30,M & T BK CORP,55261F104,61108,546000
2013-09-30,M & T BK CORP,55261F104,18444,164795
2013-09-30,M & T BK CORP,55261F104,522806,4671245
2013-09-30,MASTERCARD INC,57636Q104,272476,405000
2013-09-30,MEDIA GEN INC,584404107,66255,4646220
2013-09-30,MONDELEZ INTL INC,609207105,18161,578000
2013-09-30,MOODYS CORP,615369105,859878,12226328
2013-09-30,MOODYS CORP,615369105,892899,12695850
2013-09-30,NATIONAL OILWELL VARCO INC,637071101,329351,4216500
2013-09-30,NATIONAL OILWELL VARCO INC,637071101,364266,4663500
2013-09-30,PHILLIPS 66,718546104,375587,6495800
2013-09-30,PHILLIPS 66,718546104,526951,9113650
2013-09-30,PHILLIPS 66,718546104,57800,999650
2013-09-30,PHILLIPS 66,718546104,610280,10554818
2013-09-30,PRECISION CASTPARTS CORP,740189105,269219,1184735
2013-09-30,PRECISION CASTPARTS CORP,740189105,180111,792601
2013-09-30,PROCTER & GAMBLE CO,742718109,23841,315400
2013-09-30,PROCTER & GAMBLE CO,742718109,1532965,20280000
2013-09-30,PROCTER & GAMBLE CO,742718109,117920,1560000
2013-09-30,PROCTER & GAMBLE CO,742718109,471682,6240000
2013-09-30,PROCTER & GAMBLE CO,742718109,471682,6240000
2013-09-30,PROCTER & GAMBLE CO,742718109,1313579,17377678
2013-09-30,PROCTER & GAMBLE CO,742718109,58960,780000
2013-09-30,SANOFI,80105N105,21335,421400
2013-09-30,SANOFI,80105N105,25808,509742
2013-09-30,SANOFI,80105N105,8572,169300
2013-09-30,SANOFI,80105N105,142039,2805433
2013-09-30,STARZ,85571Q102,73766,2622340
2013-09-30,STARZ,85571Q102,84390,3000000
2013-09-30,SUNCOR ENERGY INC NEW,867224107,644396,18009957
2013-09-30,TORCHMARK CORP,891027104,8416,116326
2013-09-30,TORCHMARK CORP,891027104,48807,674592
2013-09-30,TORCHMARK CORP,891027104,69423,959550
2013-09-30,TORCHMARK CORP,891027104,179815,2485350
2013-09-30,US BANCORP DEL,902973304,21592,590275
2013-09-30,US BANCORP DEL,902973304,112301,3070000
2013-09-30,US BANCORP DEL,902973304,852581,23307300
2013-09-30,US BANCORP DEL,902973304,463809,12679300
2013-09-30,US BANCORP DEL,902973304,153812,4204800
2013-09-30,US BANCORP DEL,902973304,111569,3050000
2013-09-30,US BANCORP DEL,902973304,1114623,30470826
2013-09-30,US BANCORP DEL,902973304,63832,1745000
2013-09-30,U S G CORP,903293405,487923,17072192
2013-09-30,UNITED PARCEL SERVICE INC,911312106,5427,59400
2013-09-30,VERISIGN INC,92343E102,230125,4522000
2013-09-30,VERISIGN INC,92343E102,327707,6439520
2013-09-30,VERISK ANALYTICS INC,92345Y106,101561,1563434
2013-09-30,VIACOM INC NEW,92553P201,330475,3954000
2013-09-30,VIACOM INC NEW,92553P201,305334,3653200
2013-09-30,VISA INC,92826C839,297248,1555459
2013-09-30,WABCO HLDGS INC,92927K102,205058,2433632
2013-09-30,WABCO HLDGS INC,92927K102,138413,1642693
2013-09-30,WAL MART STORES INC,931142103,21448,290000
2013-09-30,WAL MART STORES INC,931142103,12573,170000
2013-09-30,WAL MART STORES INC,931142103,2182,29500
2013-09-30,WAL MART STORES INC,931142103,310632,4200000
2013-09-30,WAL MART STORES INC,931142103,113443,1533840
2013-09-30,WAL MART STORES INC,931142103,18934,256000
2013-09-30,WAL MART STORES INC,931142103,69966,946000
2013-09-30,WAL MART STORES INC,931142103,132314,1789000
2013-09-30,WAL MART STORES INC,931142103,62792,849000
2013-09-30,WAL MART STORES INC,931142103,2860247,38672895
2013-09-30,WAL MART STORES INC,931142103,37794,511000
2013-09-30,WASHINGTON POST CO,939640108,90670,148311
2013-09-30,WASHINGTON POST CO,939640108,396256,648165
2013-09-30,WASHINGTON POST CO,939640108,546733,894304
2013-09-30,WASHINGTON POST CO,939640108,22611,36985
2013-09-30,WELLS FARGO & CO NEW,949746101,276822,6699470
2013-09-30,WELLS FARGO & CO NEW,949746101,661120,16000000
2013-09-30,WELLS FARGO & CO NEW,949746101,219141,5303500
2013-09-30,WELLS FARGO & CO NEW,949746101,281507,6812857
2013-09-30,WELLS FARGO & CO NEW,949746101,3092960,74853819
2013-09-30,WELLS FARGO & CO NEW,949746101,33882,820000
2013-09-30,WELLS FARGO & CO NEW,949746101,70244,1700000
2013-09-30,WELLS FARGO & CO NEW,949746101,1490379,36069200
2013-09-30,WELLS FARGO & CO NEW,949746101,424232,10267000
2013-09-30,WELLS FARGO & CO NEW,949746101,2314675,56018270
2013-09-30,WELLS FARGO & CO NEW,949746101,10007282,242189787
2013-09-30,WELLS FARGO & CO NEW,949746101,115200,2788000
2013-09-30,WELLS FARGO & CO NEW,949746101,66514,1609720
2013-09-30,WELLS FARGO & CO NEW,949746101,82640,2000000
2013-12-31,AMERICAN EXPRESS CO,025816109,177118,1952142
2013-12-31,AMERICAN EXPRESS CO,025816109,1562861,17225400
2013-12-31,AMERICAN EXPRESS CO,025816109,76198,839832
2013-12-31,AMERICAN EXPRESS CO,025816109,176297,1943100
2013-12-31,AMERICAN EXPRESS CO,025816109,725353,7994634
2013-12-31,AMERICAN EXPRESS CO,025816109,10910816,120255879
2013-12-31,AMERICAN EXPRESS CO,025816109,126996,1399713
2013-12-31,BANK OF NEW YORK MELLON CORP,064058100,280963,8041300
2013-12-31,BANK OF NEW YORK MELLON CORP,064058100,62679,1793915
2013-12-31,BANK OF NEW YORK MELLON CORP,064058100,300875,8611200
2013-12-31,BANK OF NEW YORK MELLON CORP,064058100,19218,550021
2013-12-31,BANK OF NEW YORK MELLON CORP,064058100,197635,5656400
2013-12-31,CHICAGO BRIDGE & IRON CO N V,167250109,400519,4817400
2013-12-31,CHICAGO BRIDGE & IRON CO N V,167250109,393531,4733355
2013-12-31,COCA COLA CO,191216100,33048,800000
2013-12-31,COCA COLA CO,191216100,3316499,80283200
2013-12-31,COCA COLA CO,191216100,75349,1824000
2013-12-31,COCA COLA CO,191216100,595327,14411200
2013-12-31,COCA COLA CO,191216100,755081,18278400
2013-12-31,COCA COLA CO,191216100,11562305,279891200
2013-12-31,COCA COLA CO,191216100,146733,3552000
2013-12-31,COCA COLA CO,191216100,39658,960000
2013-12-31,CONOCOPHILLIPS,20825C104,97384,1378400
2013-12-31,CONOCOPHILLIPS,20825C104,685415,9701558
2013-12-31,COSTCO WHSL CORP NEW,22160K105,515757,4333363
2013-12-31,DAVITA HEALTHCARE PARTNERS I,23918K108,1137353,17947812
2013-12-31,DAVITA HEALTHCARE PARTNERS I,23918K108,1173199,18513482
2013-12-31,DEERE & CO,244199105,152183,1666300
2013-12-31,DEERE & CO,244199105,211198,2312467
2013-12-31,DIRECTV,25490A309,985887,14275800
2013-12-31,DIRECTV,25490A309,1535818,22238900
2013-12-31,EXXON MOBIL CORP,30231G102,1073469,10607400
2013-12-31,EXXON MOBIL CORP,30231G102,279383,2760700
2013-12-31,EXXON MOBIL CORP,30231G102,2809468,27761543
2013-12-31,GENERAL ELECTRIC CO,369604103,16507,588900
2013-12-31,GENERAL ELECTRIC CO,369604103,15011,535532
2013-12-31,GENERAL ELECTRIC CO,369604103,140102,4998302
2013-12-31,GENERAL ELECTRIC CO,369604103,1001,35702
2013-12-31,GENERAL ELECTRIC CO,369604103,119087,4248556
2013-12-31,GENERAL ELECTRIC CO,369604103,5004,178510
2013-12-31,GENERAL MTRS CO,37045V100,747717,18295000
2013-12-31,GENERAL MTRS CO,37045V100,887083,21705000
2013-12-31,GOLDMAN SACHS GROUP INC,38141G104,296381,1672012
2013-12-31,GOLDMAN SACHS GROUP INC,38141G104,775684,4375968
2013-12-31,GOLDMAN SACHS GROUP INC,38141G104,1167000,6583551
2013-12-31,GRAHAM HLDGS CO,384637104,98378,148311
2013-12-31,GRAHAM HLDGS CO,384637104,429941,648165
2013-12-31,GRAHAM HLDGS CO,384637104,593210,894304
2013-12-31,GRAHAM HLDGS CO,384637104,24533,36985
2013-12-31,INTERNATIONAL BUSINESS MACHS,459200101,15846,84480
2013-12-31,INTERNATIONAL BUSINESS MACHS,459200101,112090,597588
2013-12-31,INTERNATIONAL BUSINESS MACHS,459200101,89058,474800
2013-12-31,INTERNATIONAL BUSINESS MACHS,459200101,12560647,66965116
2013-12-31,JOHNSON & JOHNSON,478160104,29959,327100
2013-12-31,KRAFT FOODS GROUP INC,50076Q106,10387,192666
2013-12-31,LEE ENTERPRISES INC,523768109,308,88863
2013-12-31,LIBERTY MEDIA CORP DELAWARE,531229102,383627,2622340
2013-12-31,LIBERTY MEDIA CORP DELAWARE,531229102,391720,2677660
2013-12-31,M & T BK CORP,55261F104,63565,546000
2013-12-31,M & T BK CORP,55261F104,19185,164795
2013-12-31,M & T BK CORP,55261F104,543826,4671245
2013-12-31,MASTERCARD INC,57636Q104,338361,405000
2013-12-31,MEDIA GEN INC,584404107,105005,4646220
2013-12-31,MONDELEZ INTL INC,609207105,20403,578000
2013-12-31,MOODYS CORP,615369105,939594,11973928
2013-12-31,MOODYS CORP,615369105,996243,12695850
2013-12-31,NATIONAL OILWELL VARCO INC,637071101,335338,4216500
2013-12-31,NATIONAL OILWELL VARCO INC,637071101,370888,4663500
2013-12-31,PHILLIPS 66,718546104,501021,6495800
2013-12-31,PHILLIPS 66,718546104,702936,9113650
2013-12-31,PHILLIPS 66,718546104,77103,999650
2013-12-31,PHILLIPS 66,718546104,814093,10554818
2013-12-31,PRECISION CASTPARTS CORP,740189105,319049,1184735
2013-12-31,PRECISION CASTPARTS CORP,740189105,213447,792601
2013-12-31,PROCTER & GAMBLE CO,742718109,25677,315400
2013-12-31,PROCTER & GAMBLE CO,742718109,1650995,20280000
2013-12-31,PROCTER & GAMBLE CO,742718109,127000,1560000
2013-12-31,PROCTER & GAMBLE CO,742718109,507998,6240000
2013-12-31,PROCTER & GAMBLE CO,742718109,507998,6240000
2013-12-31,PROCTER & GAMBLE CO,742718109,1414717,17377678
2013-12-31,PROCTER & GAMBLE CO,742718109,63500,780000
2013-12-31,SANOFI,80105N105,22600,421400
2013-12-31,SANOFI,80105N105,27337,509742
2013-12-31,SANOFI,80105N105,9080,169300
2013-12-31,SANOFI,80105N105,150455,2805433
2013-12-31,STARZ,85571Q102,76677,2622340
2013-12-31,STARZ,85571Q102,56127,1919541
2013-12-31,SUNCOR ENERGY INC NEW,867224107,455650,13000000
2013-12-31,TORCHMARK CORP,891027104,9091,116326
2013-12-31,TORCHMARK CORP,891027104,52719,674592
2013-12-31,TORCHMARK CORP,891027104,74989,959550
2013-12-31,TORCHMARK CORP,891027104,194230,2485350
2013-12-31,US BANCORP DEL,902973304,23847,590275
2013-12-31,US BANCORP DEL,902973304,124028,3070000
2013-12-31,US BANCORP DEL,902973304,941615,23307300
2013-12-31,US BANCORP DEL,902973304,512244,12679300
2013-12-31,US BANCORP DEL,902973304,169874,4204800
2013-12-31,US BANCORP DEL,902973304,123220,3050000
2013-12-31,US BANCORP DEL,902973304,1239239,30674226
2013-12-31,US BANCORP DEL,902973304,70498,1745000
2013-12-31,U S G CORP,903293405,323632,11403509
2013-12-31,U S G CORP,903293405,666552,23486665
2013-12-31,UNITED PARCEL SERVICE INC,911312106,6242,59400
2013-12-31,VERISIGN INC,92343E102,270325,4522000
2013-12-31,VERISIGN INC,92343E102,384955,6439520
2013-12-31,VERISK ANALYTICS INC,92345Y106,102749,1563434
2013-12-31,VIACOM INC NEW,92553P201,345342,3954000
2013-12-31,VIACOM INC NEW,92553P201,319070,3653200
2013-12-31,VISA INC,92826C839,346370,1555459
2013-12-31,WABCO HLDGS INC,92927K102,227326,2433632
2013-12-31,WABCO HLDGS INC,92927K102,153444,1642693
2013-12-31,WAL MART STORES INC,931142103,22820,290000
2013-12-31,WAL MART STORES INC,931142103,13377,170000
2013-12-31,WAL MART STORES INC,931142103,2321,29500
2013-12-31,WAL MART STORES INC,931142103,330498,4200000
2013-12-31,WAL MART STORES INC,931142103,120698,1533840
2013-12-31,WAL MART STORES INC,931142103,20145,256000
2013-12-31,WAL MART STORES INC,931142103,74441,946000
2013-12-31,WAL MART STORES INC,931142103,140776,1789000
2013-12-31,WAL MART STORES INC,931142103,66808,849000
2013-12-31,WAL MART STORES INC,931142103,3061780,38909393
2013-12-31,WAL MART STORES INC,931142103,40211,511000
2013-12-31,WELLS FARGO & CO NEW,949746101,304156,6699470
2013-12-31,WELLS FARGO & CO NEW,949746101,726400,16000000
2013-12-31,WELLS FARGO & CO NEW,949746101,240779,5303500
2013-12-31,WELLS FARGO & CO NEW,949746101,309304,6812857
2013-12-31,WELLS FARGO & CO NEW,949746101,3398363,74853819
2013-12-31,WELLS FARGO & CO NEW,949746101,37228,820000
2013-12-31,WELLS FARGO & CO NEW,949746101,77180,1700000
2013-12-31,WELLS FARGO & CO NEW,949746101,1637542,36069200
2013-12-31,WELLS FARGO & CO NEW,949746101,466122,10267000
2013-12-31,WELLS FARGO & CO NEW,949746101,2543229,56018270
2013-12-31,WELLS FARGO & CO NEW,949746101,11010239,242516287
2013-12-31,WELLS FARGO & CO NEW,949746101,126575,2788000
2013-12-31,WELLS FARGO & CO NEW,949746101,73081,1609720
2013-12-31,WELLS FARGO & CO NEW,949746101,90800,2000000
2013-12-31,LIBERTY GLOBAL PLC,G5480U104,262397,2948285
2014-03-31,AMERICAN EXPRESS CO,025816109,175751,1952142
2014-03-31,AMERICAN EXPRESS CO,025816109,1550803,17225400
2014-03-31,AMERICAN EXPRESS CO,025816109,75610,839832
2014-03-31,AMERICAN EXPRESS CO,025816109,174937,1943100
2014-03-31,AMERICAN EXPRESS CO,025816109,719757,7994634
2014-03-31,AMERICAN EXPRESS CO,025816109,10826637,120255879
2014-03-31,AMERICAN EXPRESS CO,025816109,126016,1399713
2014-03-31,BANK OF NEW YORK MELLON CORP,064058100,283777,8041300
2014-03-31,BANK OF NEW YORK MELLON CORP,064058100,63307,1793915
2014-03-31,BANK OF NEW YORK MELLON CORP,064058100,303889,8611200
2014-03-31,BANK OF NEW YORK MELLON CORP,064058100,19410,550021
2014-03-31,BANK OF NEW YORK MELLON CORP,064058100,199614,5656400
2014-03-31,CHICAGO BRIDGE & IRON CO N V,167250109,419836,4817400
2014-03-31,CHICAGO BRIDGE & IRON CO N V,167250109,412512,4733355
2014-03-31,COCA COLA CO,191216100,30928,800000
2014-03-31,COCA COLA CO,191216100,3103749,80283200
2014-03-31,COCA COLA CO,191216100,70516,1824000
2014-03-31,COCA COLA CO,191216100,557137,14411200
2014-03-31,COCA COLA CO,191216100,706643,18278400
2014-03-31,COCA COLA CO,191216100,10820594,279891200
2014-03-31,COCA COLA CO,191216100,137320,3552000
2014-03-31,COCA COLA CO,191216100,37114,960000
2014-03-31,CONOCOPHILLIPS,20825C104,96970,1378400
2014-03-31,CONOCOPHILLIPS,20825C104,682505,9701558
2014-03-31,COSTCO WHSL CORP NEW,22160K105,483950,4333363
2014-03-31,DAVITA HEALTHCARE PARTNERS I,23918K108,1315563,19107670
2014-03-31,DAVITA HEALTHCARE PARTNERS I,23918K108,1274653,18513482
2014-03-31,DEERE & CO,244199105,151300,1666300
2014-03-31,DEERE & CO,244199105,209972,2312467
2014-03-31,DIRECTV,25490A309,938117,12275800
2014-03-31,DIRECTV,25490A309,1699497,22238900
2014-03-31,EXXON MOBIL CORP,30231G102,1036131,10607400
2014-03-31,EXXON MOBIL CORP,30231G102,269665,2760700
2014-03-31,EXXON MOBIL CORP,30231G102,2711748,27761543
2014-03-31,GENERAL ELECTRIC CO,369604103,15247,588900
2014-03-31,GENERAL ELECTRIC CO,369604103,13865,535532
2014-03-31,GENERAL ELECTRIC CO,369604103,129406,4998302
2014-03-31,GENERAL ELECTRIC CO,369604103,924,35702
2014-03-31,GENERAL ELECTRIC CO,369604103,109995,4248556
2014-03-31,GENERAL ELECTRIC CO,369604103,4622,178510
2014-03-31,GENERAL MTRS CO,37045V100,285514,8295000
2014-03-31,GENERAL MTRS CO,37045V100,747086,21705000
2014-03-31,GOLDMAN SACHS GROUP INC,38141G104,273959,1672012
2014-03-31,GOLDMAN SACHS GROUP INC,38141G104,717002,4375968
2014-03-31,GOLDMAN SACHS GROUP INC,38141G104,1078715,6583551
2014-03-31,GRAHAM HLDGS CO,384637104,104374,148311
2014-03-31,GRAHAM HLDGS CO,384637104,456146,648165
2014-03-31,GRAHAM HLDGS CO,384637104,655395,931289
2014-03-31,INTERNATIONAL BUSINESS MACHS,459200101,16262,84480
2014-03-31,INTERNATIONAL BUSINESS MACHS,459200101,115030,597588
2014-03-31,INTERNATIONAL BUSINESS MACHS,459200101,91394,474800
2014-03-31,INTERNATIONAL BUSINESS MACHS,459200101,44869,233100
2014-03-31,INTERNATIONAL BUSINESS MACHS,459200101,12890115,66965116
